"No","year","month","day","hour","PM2.5","PM10","SO2","NO2","CO","O3","TEMP","PRES","DEWP","RAIN","wd","WSPM","station"
28748,2016,6,10,19,4,53,2,17,300,80,28.3,995,8.6,0,"NW",4.8,"Changping"
28749,2016,6,10,20,4,17,2,15,300,73,26,995.6,8.5,0,"NNW",3.8,"Changping"
28750,2016,6,10,21,4,5,2,13,300,71,24.7,996.6,7.8,0,"NNW",1.9,"Changping"
28751,2016,6,10,22,5,21,2,14,300,65,24.1,997.8,8.1,0,"NNW",2,"Changping"
28752,2016,6,10,23,11,22,2,18,300,58,23.4,997.9,7.1,0,"NW",2,"Changping"
28753,2016,6,11,0,4,10,2,21,300,53,22.4,997.6,7.8,0,"WNW",3.4,"Changping"
28754,2016,6,11,1,6,19,2,40,300,32,22.3,997.9,7.7,0,"NW",3.6,"Changping"
28755,2016,6,11,2,3,7,2,31,300,42,22,997.6,7.8,0,"WNW",3.9,"Changping"
28756,2016,6,11,3,3,5,2,27,300,47,21.6,997.6,8.1,0,"NW",4,"Changping"
28757,2016,6,11,4,3,11,2,29,400,44,21.9,997.8,8.4,0,"WNW",3.4,"Changping"
28758,2016,6,11,5,4,18,3,30,400,45,21.5,998.3,8.7,0,"NW",2.4,"Changping"
28759,2016,6,11,6,7,19,3,25,400,52,22.3,998.9,9.1,0,"WNW",3,"Changping"
28760,2016,6,11,7,7,30,4,28,500,49,23.7,999.5,10,0,"NW",3.8,"Changping"
28761,2016,6,11,8,10,13,3,23,500,64,24.8,999.8,9.5,0,"WNW",4.6,"Changping"
28762,2016,6,11,9,9,9,3,20,400,72,26.3,999.5,9.2,0,"NW",3.9,"Changping"
28763,2016,6,11,10,13,15,2,17,400,81,27.3,999.3,9.2,0,"NNW",3.4,"Changping"
28764,2016,6,11,11,3,5,2,14,400,86,28.6,999.1,8.8,0,"NW",4.2,"Changping"
28765,2016,6,11,12,13,13,2,14,400,93,29.1,998.5,8.2,0,"NNW",4.4,"Changping"
28766,2016,6,11,13,3,5,2,14,400,97,30.3,997.9,8.1,0,"NNW",3.5,"Changping"
28767,2016,6,11,14,3,5,2,10,400,96,31.3,997.5,7,0,"N",3.8,"Changping"
28768,2016,6,11,15,6,6,2,11,400,98,32.1,997.2,6.3,0,"NW",3.1,"Changping"
28769,2016,6,11,16,3,5,2,12,400,100,31.6,997.1,5.9,0,"N",2.4,"Changping"
28770,2016,6,11,17,10,10,2,13,400,98,31.1,997,6.2,0,"NW",2.2,"Changping"
28771,2016,6,11,18,6,53,2,12,400,93,30.4,997.3,6.3,0,"N",1.6,"Changping"
28772,2016,6,11,19,8,28,2,22,500,94,29.3,997.7,9.9,0,"E",1.8,"Changping"
28773,2016,6,11,20,5,32,2,31,500,79,28.2,998.5,10.4,0,"SSE",2,"Changping"
28774,2016,6,11,21,14,58,2,47,600,72,25.4,999.2,11.6,0,"NW",1.2,"Changping"
28775,2016,6,11,22,14,29,2,33,600,59,24.3,999.4,10.2,0,"NNE",1.2,"Changping"
28776,2016,6,11,23,11,27,2,24,500,59,24.3,999.6,10.2,0,"E",1.5,"Changping"
28777,2016,6,12,0,10,57,2,31,600,54,21.8,999.8,11.5,0,"N",1.6,"Changping"
28778,2016,6,12,1,41,102,2,29,1000,54,23,1000.2,14.8,0,"E",1.2,"Changping"
28779,2016,6,12,2,77,85,18,22,1100,38,22.1,1000.2,15.2,0,"ESE",2.6,"Changping"
28780,2016,6,12,3,76,76,2,20,1000,50,20.9,1000.5,12.3,0,"ENE",2,"Changping"
28781,2016,6,12,4,77,77,3,24,800,49,19.4,1000.5,13.1,0,"NNW",1.3,"Changping"
28782,2016,6,12,5,72,72,2,32,900,45,18.5,1000.6,13.1,0,"NNW",2.1,"Changping"
28783,2016,6,12,6,62,62,2,35,1200,48,19.1,1000.5,13.9,0,"NNW",1.3,"Changping"
28784,2016,6,12,7,49,49,2,40,1000,33,20.3,1000.5,14.9,0,"NNW",1,"Changping"
28785,2016,6,12,8,71,86,4,37,1200,61,21.7,1000.4,15.8,0,"NW",1.1,"Changping"
28786,2016,6,12,9,85,85,8,33,1200,87,23.4,999.9,16.2,0,"S",1.1,"Changping"
28787,2016,6,12,10,83,83,9,34,1200,96,24.8,999.2,16.2,0,"E",2,"Changping"
28788,2016,6,12,11,91,91,8,36,1100,126,25.8,998.7,16.4,0,"S",1.7,"Changping"
28789,2016,6,12,12,98,98,7,41,1100,152,27.1,998,16.4,0,"ESE",1.6,"Changping"
28790,2016,6,12,13,95,102,7,35,1000,183,27.3,997.4,16.3,0,"NW",1.2,"Changping"
28791,2016,6,12,14,94,94,7,36,1000,201,28.8,996.5,15.7,0,"SSW",1.4,"Changping"
28792,2016,6,12,15,87,87,6,39,1000,216,28.9,995.7,15.4,0,"SSW",2.4,"Changping"
28793,2016,6,12,16,77,90,6,37,900,218,28.9,995,15.1,0,"S",2.5,"Changping"
28794,2016,6,12,17,68,68,5,30,700,201,29.5,994.3,14.9,0,"SSW",1.7,"Changping"
28795,2016,6,12,18,48,65,5,29,600,195,29.4,993.7,14,0,"SSE",1.7,"Changping"
28796,2016,6,12,19,43,91,3,32,600,169,29,993.9,14.8,0,"NNE",1.1,"Changping"
28797,2016,6,12,20,51,68,2,42,700,153,26.9,993.9,14.3,0,"NE",0.7,"Changping"
28798,2016,6,12,21,51,84,2,43,700,136,25.3,994.5,15.3,0,"ENE",0.8,"Changping"
28799,2016,6,12,22,41,79,2,34,600,137,24.6,995.1,15.2,0,"NNW",0.9,"Changping"
28800,2016,6,12,23,47,86,2,36,700,136,22.7,996,17.6,0.6,"NW",2.9,"Changping"
28801,2016,6,13,0,42,49,2,35,500,118,19.2,995.9,16.4,7.1,"NNW",2.3,"Changping"
28802,2016,6,13,1,17,17,2,18,400,121,18.9,995.4,16.7,0.6,"W",1.2,"Changping"
28803,2016,6,13,2,26,32,2,21,300,64,19.4,995.5,16.6,0,"NNE",0.8,"Changping"
28804,2016,6,13,3,24,24,2,24,400,60,19.2,995.2,16.1,0,"NNW",1.8,"Changping"
28805,2016,6,13,4,18,18,2,12,300,83,19.2,994.6,16.1,0,"N",1.9,"Changping"
28806,2016,6,13,5,21,25,2,12,300,53,19.2,995.3,16.6,0,"S",0.7,"Changping"
28807,2016,6,13,6,28,28,2,20,300,64,19.6,995.3,16.2,0,"ESE",0.9,"Changping"
28808,2016,6,13,7,32,32,2,28,400,38,19.6,995.5,16.6,0,"N",0.8,"Changping"
28809,2016,6,13,8,28,29,2,42,400,23,19.7,995.7,16.9,0.1,"N",1.4,"Changping"
28810,2016,6,13,9,26,26,2,31,400,44,20.1,995.4,16.3,0,"N",2.7,"Changping"
28811,2016,6,13,10,28,28,2,19,300,73,19.8,995.6,16.6,3.1,"SSW",0.7,"Changping"
28812,2016,6,13,11,NA,NA,2,NA,300,32,20.1,995.6,17.5,0,"N",1.3,"Changping"
28813,2016,6,13,12,NA,NA,2,NA,100,29,19,995.4,17.7,0.9,"N",2.7,"Changping"
28814,2016,6,13,13,23,23,2,15,400,82,19,995.3,17.1,0.1,"NNW",1.9,"Changping"
28815,2016,6,13,14,30,30,2,14,400,82,18.7,994.7,17.2,2.4,"NE",1.6,"Changping"
28816,2016,6,13,15,26,26,2,12,400,65,19,994.6,16.8,1.3,"SSW",0.5,"Changping"
28817,2016,6,13,16,30,30,2,15,400,69,19.3,993.4,18,0.9,"N",1,"Changping"
28818,2016,6,13,17,31,31,2,20,400,76,19.8,992.6,17.8,0.1,"W",1.3,"Changping"
28819,2016,6,13,18,40,40,2,30,400,75,19.5,992.8,17.3,0,"W",1.3,"Changping"
28820,2016,6,13,19,37,37,2,28,500,61,19.5,992.9,16.5,0,"NNW",0.7,"Changping"
28821,2016,6,13,20,38,38,2,20,400,51,19.4,993.3,17.2,0,"NNW",1.2,"Changping"
28822,2016,6,13,21,45,45,2,25,500,60,19.1,992.7,17.6,0,"NNW",1.2,"Changping"
28823,2016,6,13,22,49,49,2,32,400,47,19.2,993.3,17.3,0,"W",1.7,"Changping"
28824,2016,6,13,23,49,49,2,50,500,27,19.1,992.5,16.9,0,"W",1.5,"Changping"
28825,2016,6,14,0,52,52,2,34,400,48,18.6,991.4,17.4,1.6,"NW",1.4,"Changping"
28826,2016,6,14,1,49,49,2,42,300,24,18.2,990.6,17.2,0.1,"SSW",0.5,"Changping"
28827,2016,6,14,2,36,36,15,10,200,26,18.2,989.8,16.9,0,"NNE",1,"Changping"
28828,2016,6,14,3,31,31,2,5,400,45,18.1,989.2,17.3,0,"NW",1.2,"Changping"
28829,2016,6,14,4,38,38,2,40,400,6,18.1,990.3,17.3,0,"WNW",0.8,"Changping"
28830,2016,6,14,5,49,49,2,80,500,2,18.1,989.8,17.1,0,"NW",0.9,"Changping"
28831,2016,6,14,6,39,39,2,70,700,7,18,989.5,16.7,0,"NNW",1.3,"Changping"
28832,2016,6,14,7,36,36,2,25,600,49,19,989.5,16.4,0,"SSW",0.8,"Changping"
28833,2016,6,14,8,28,28,2,18,600,50,20.3,989.7,16.1,0,"NNE",0.7,"Changping"
28834,2016,6,14,9,28,28,2,22,600,84,21.9,989.6,15.7,0,"WNW",1.4,"Changping"
28835,2016,6,14,10,30,30,2,17,500,96,22.8,989.2,13.6,0,"SE",2.2,"Changping"
28836,2016,6,14,11,16,16,2,20,500,106,22.1,989.6,13.4,0,"SSE",2.1,"Changping"
28837,2016,6,14,12,24,24,2,16,500,110,21.5,989.7,14.4,0,"ESE",2.5,"Changping"
28838,2016,6,14,13,22,22,2,12,600,91,20.3,990.3,15.1,0,"NNW",1.4,"Changping"
28839,2016,6,14,14,25,25,2,15,600,71,18.7,990.5,16.5,0.7,"N",1.6,"Changping"
28840,2016,6,14,15,26,26,2,16,600,74,18.8,990.8,16,0,"NNE",1.5,"Changping"
28841,2016,6,14,16,21,22,2,22,600,67,17.7,991.8,16,0.7,"E",1.8,"Changping"
28842,2016,6,14,17,19,19,2,14,600,69,17.7,992.1,15.5,0.1,"SE",1.4,"Changping"
28843,2016,6,14,18,18,18,2,17,600,56,17.6,992.4,16.6,0.6,"W",1.4,"Changping"
28844,2016,6,14,19,26,26,2,44,700,31,17.7,992.7,16.7,0,"WNW",1.3,"Changping"
28845,2016,6,14,20,34,34,2,56,700,25,17.6,993.2,16.6,0,"NW",1.1,"Changping"
28846,2016,6,14,21,32,32,2,62,700,5,17.5,994.1,16.4,0,"NNW",0.6,"Changping"
28847,2016,6,14,22,31,31,2,47,700,18,17.6,994.2,16.5,0.1,"NNW",1.5,"Changping"
28848,2016,6,14,23,20,20,2,26,500,27,17.6,994.4,15,0,"N",1,"Changping"
28849,2016,6,15,0,14,14,2,21,500,38,17.6,994.5,15,0,"N",1,"Changping"
28850,2016,6,15,1,3,5,2,17,400,45,17.5,994.3,14.2,0,"NNW",1.5,"Changping"
28851,2016,6,15,2,8,8,2,21,400,36,17,993.8,14.5,0,"N",0.9,"Changping"
28852,2016,6,15,3,7,7,2,66,500,4,16.9,993.2,14.4,0,"NNW",0.6,"Changping"
28853,2016,6,15,4,7,7,2,41,500,32,18.1,993.1,13.8,0,"NNE",1.5,"Changping"
28854,2016,6,15,5,12,12,2,20,500,53,18.1,993.8,13.6,0,"N",1.3,"Changping"
28855,2016,6,15,6,13,13,2,14,600,58,18,993.9,14.1,0,"NW",1.4,"Changping"
28856,2016,6,15,7,14,24,2,37,600,27,21.5,994.2,13.4,0,"NE",0.9,"Changping"
28857,2016,6,15,8,19,21,2,33,600,43,23.6,994.6,13.2,0,"NW",0.8,"Changping"
28858,2016,6,15,9,19,25,2,50,600,40,24.9,994.3,12.1,0,"WSW",1.2,"Changping"
28859,2016,6,15,10,16,16,2,33,500,63,26.7,993.8,12.7,0,"SW",1.2,"Changping"
28860,2016,6,15,11,3,5,2,24,500,78,28.5,993,13.6,0,"SW",1.9,"Changping"
28861,2016,6,15,12,18,18,2,24,500,95,30.3,992.3,13.6,0,"WNW",1.3,"Changping"
28862,2016,6,15,13,12,23,2,20,500,121,29,992,14,0,"ESE",3.4,"Changping"
28863,2016,6,15,14,20,33,2,16,500,137,29,991.6,14.4,0,"ESE",3.2,"Changping"
28864,2016,6,15,15,15,27,2,16,500,141,30.2,991.4,13.9,0,"ESE",2,"Changping"
28865,2016,6,15,16,18,27,2,18,500,154,30.2,991.5,14.7,0,"E",1.9,"Changping"
28866,2016,6,15,17,16,45,2,19,500,136,28.1,991.4,16.1,0,"NE",1.2,"Changping"
28867,2016,6,15,18,17,17,2,22,500,121,29.3,991.4,15.1,0,"SSW",1.7,"Changping"
28868,2016,6,15,19,21,42,2,28,500,120,29,991.3,16.2,0,"NE",1.3,"Changping"
28869,2016,6,15,20,20,65,2,30,600,123,26.4,992.5,16,0,"E",1.1,"Changping"
28870,2016,6,15,21,19,49,2,25,500,116,25.3,993.5,14.4,0,"E",2.3,"Changping"
28871,2016,6,15,22,18,31,2,19,400,102,24.2,993.8,14,0,"ENE",1.7,"Changping"
28872,2016,6,15,23,17,23,2,17,500,84,22.5,993.6,15.6,0,"NNW",1.4,"Changping"
28873,2016,6,16,0,22,47,2,94,600,17,21,993.1,15.8,0,"NNW",0.8,"Changping"
28874,2016,6,16,1,29,49,2,87,600,2,20.2,992.9,15.2,0,"NE",1.7,"Changping"
28875,2016,6,16,2,21,21,18,11,300,27,19.6,992.5,15,0,"NNW",1.2,"Changping"
28876,2016,6,16,3,16,16,2,11,300,36,18.7,991.8,15.2,0,"NE",0.6,"Changping"
28877,2016,6,16,4,21,21,3,16,400,30,17.7,991.4,14.8,0,"N",1.6,"Changping"
28878,2016,6,16,5,19,19,2,21,400,34,17.7,991.3,14.4,0,"N",1,"Changping"
28879,2016,6,16,6,18,48,2,21,500,39,19.2,991.6,15.3,0,"ESE",1.7,"Changping"
28880,2016,6,16,7,25,95,2,30,500,37,21.5,991.6,15.1,0,"E",1,"Changping"
28881,2016,6,16,8,23,37,2,37,500,42,24.3,991.5,16,0,"SE",0.8,"Changping"
28882,2016,6,16,9,27,51,3,44,600,47,27.9,990.9,15.5,0,"S",1.2,"Changping"
28883,2016,6,16,10,21,77,3,48,600,56,29.9,990.6,13.2,0,"WNW",2.1,"Changping"
28884,2016,6,16,11,19,19,3,34,500,77,32.3,990,12,0,"NW",3.5,"Changping"
28885,2016,6,16,12,11,11,2,18,400,101,33.4,989.3,10.7,0,"WNW",3.7,"Changping"
28886,2016,6,16,13,13,13,2,18,300,108,34.4,988.2,10.3,0,"WNW",4.1,"Changping"
28887,2016,6,16,14,8,8,2,16,300,108,34.9,987.5,7.1,0,"W",3.4,"Changping"
28888,2016,6,16,15,13,13,2,19,300,109,35.3,986.9,11,0,"NW",2.7,"Changping"
28889,2016,6,16,16,12,12,2,14,300,114,35.3,986.2,9.7,0,"WNW",2.1,"Changping"
28890,2016,6,16,17,12,12,2,14,300,112,33.7,985.7,8.3,0,"SW",2.1,"Changping"
28891,2016,6,16,18,15,46,2,25,400,87,32.8,985.8,10.2,0,"W",1.1,"Changping"
28892,2016,6,16,19,18,43,2,56,600,52,29.7,986.3,13.9,0,"N",1,"Changping"
28893,2016,6,16,20,21,46,2,29,600,57,27.9,986.4,14.5,0,"N",1.3,"Changping"
28894,2016,6,16,21,14,27,2,20,500,71,26.6,986.4,13,0,"NNW",1.9,"Changping"
28895,2016,6,16,22,12,19,2,17,400,79,27.6,986.4,12,0,"NNW",1.7,"Changping"
28896,2016,6,16,23,14,19,2,15,400,81,26,986.5,12.1,0,"N",1,"Changping"
28897,2016,6,17,0,15,26,2,24,400,67,23.4,986.2,13.3,0,"NW",1.4,"Changping"
28898,2016,6,17,1,18,40,2,71,500,17,22.1,986.1,12.6,0,"NW",1.7,"Changping"
28899,2016,6,17,2,11,18,2,26,400,51,21.6,985.7,12.4,0,"NNE",1.1,"Changping"
28900,2016,6,17,3,12,18,2,14,400,67,21,985.6,12.4,0,"NNW",1.9,"Changping"
28901,2016,6,17,4,15,17,2,18,400,61,20.8,985.8,12.2,0,"NW",1.4,"Changping"
28902,2016,6,17,5,17,27,2,23,400,56,20.5,986.4,12.7,0,"NE",0.8,"Changping"
28903,2016,6,17,6,18,39,2,45,500,43,21.2,987.5,13.6,0,"WSW",0.9,"Changping"
28904,2016,6,17,7,9,35,3,43,500,50,25.6,988.3,11.7,0,"NNE",2.6,"Changping"
28905,2016,6,17,8,10,26,3,20,400,79,26.4,989,13.8,0,"NNW",1.3,"Changping"
28906,2016,6,17,9,51,61,4,26,500,68,27,989.7,14.1,0,"N",1.5,"Changping"
28907,2016,6,17,10,11,31,2,23,400,70,27.5,990.2,11.5,0,"N",1.8,"Changping"
28908,2016,6,17,11,14,23,3,22,500,72,28.1,990.2,12.8,0,"N",2.6,"Changping"
28909,2016,6,17,12,20,27,3,17,500,83,29.3,989.6,12.3,0,"NNE",2.8,"Changping"
28910,2016,6,17,13,12,13,2,9,400,93,29.2,989.6,12.2,0,"NE",3,"Changping"
28911,2016,6,17,14,20,21,2,8,400,89,29.3,990.1,12.7,0,"NNE",2.2,"Changping"
28912,2016,6,17,15,20,26,2,10,400,92,29.6,990.2,13.4,0,"NE",1.6,"Changping"
28913,2016,6,17,16,21,34,2,15,500,98,28.5,990.6,14.3,0,"SE",2.1,"Changping"
28914,2016,6,17,17,15,54,2,20,500,88,27.9,990.7,13.8,0,"ESE",3.1,"Changping"
28915,2016,6,17,18,15,46,2,20,500,83,28.2,991.1,13.3,0,"ESE",1.9,"Changping"
28916,2016,6,17,19,21,41,2,22,400,72,26.7,991.6,15.1,0,"NW",1.4,"Changping"
28917,2016,6,17,20,24,78,2,41,500,55,24.3,991.7,17.1,0,"E",0.8,"Changping"
28918,2016,6,17,21,24,38,2,24,500,58,22.6,991.7,18.2,0,"NNE",1.1,"Changping"
28919,2016,6,17,22,21,51,2,26,500,42,21.4,992.7,17.6,0,"NNW",1.7,"Changping"
28920,2016,6,17,23,17,32,2,20,500,40,21.1,993.1,16.5,0,"N",0.9,"Changping"
28921,2016,6,18,0,20,20,2,15,400,48,21.2,993.4,15.5,0,"NNW",1.5,"Changping"
28922,2016,6,18,1,14,18,2,13,400,43,20.2,993.8,15.4,0,"NW",1.8,"Changping"
28923,2016,6,18,2,12,18,16,12,300,27,19.6,993.8,15.3,0,"W",0.3,"Changping"
28924,2016,6,18,3,16,19,2,14,300,28,18.9,993.7,15.2,0,"WSW",0.5,"Changping"
28925,2016,6,18,4,24,58,2,45,500,2,19.5,994.9,15.6,0,"NE",1.6,"Changping"
28926,2016,6,18,5,22,45,2,60,400,2,18.4,995.5,15.3,0,"NNW",1.7,"Changping"
28927,2016,6,18,6,24,46,2,61,600,4,19.1,995.9,15.4,0,"N",1.5,"Changping"
28928,2016,6,18,7,22,46,2,51,600,14,21.6,996.4,15.9,0,"NNW",1,"Changping"
28929,2016,6,18,8,22,39,3,56,500,17,24.7,996.7,16.1,0,"WNW",0.6,"Changping"
28930,2016,6,18,9,26,52,3,57,600,25,26.2,996.7,15,0,"WSW",1.1,"Changping"
28931,2016,6,18,10,26,65,3,59,600,42,27.9,996.5,16.2,0,"SW",1.7,"Changping"
28932,2016,6,18,11,25,49,3,51,500,62,29.8,996.2,16.6,0,"SSW",2.4,"Changping"
28933,2016,6,18,12,26,45,4,33,500,118,31,995.8,15.4,0,"SSE",2.6,"Changping"
28934,2016,6,18,13,24,35,5,21,500,145,32.7,995.2,14.3,0,"SSW",2.6,"Changping"
28935,2016,6,18,14,27,47,4,21,500,174,33.2,994.7,13.8,0,"S",3.4,"Changping"
28936,2016,6,18,15,32,65,3,21,500,195,33.2,994.3,14.3,0,"S",4,"Changping"
28937,2016,6,18,16,33,74,5,17,500,201,32.6,994,15.6,0,"SSE",4.3,"Changping"
28938,2016,6,18,17,41,88,5,19,600,207,32.9,993.9,15.9,0,"S",3.3,"Changping"
28939,2016,6,18,18,41,86,4,18,600,202,32.1,994.3,14.7,0,"SSE",2.8,"Changping"
28940,2016,6,18,19,38,93,3,23,600,184,31.2,994.9,14.8,0,"ESE",2.3,"Changping"
28941,2016,6,18,20,45,94,3,29,600,159,29.7,995.4,15.4,0,"E",1.3,"Changping"
28942,2016,6,18,21,50,101,2,34,700,126,27.2,996.1,15.6,0,"N",1.3,"Changping"
28943,2016,6,18,22,50,80,2,25,600,132,26.1,996.7,15.8,0,"N",0.9,"Changping"
28944,2016,6,18,23,39,65,2,24,600,124,24.3,997,15.8,0,"WNW",0.9,"Changping"
28945,2016,6,19,0,43,65,2,18,600,120,23.3,997.1,15.6,0,"N",1.4,"Changping"
28946,2016,6,19,1,42,58,2,18,500,118,22.6,997.1,15.2,0,"NW",0.8,"Changping"
28947,2016,6,19,2,43,57,2,18,500,115,21.5,997.3,15.3,0,"NNW",1.2,"Changping"
28948,2016,6,19,3,45,57,2,22,500,104,20.8,997.4,15.3,0,"NNW",1.1,"Changping"
28949,2016,6,19,4,38,49,2,20,500,96,19.9,997.3,15.3,0,"NW",1.2,"Changping"
28950,2016,6,19,5,40,52,2,20,600,86,19.5,997.4,14.5,0,"N",1.6,"Changping"
28951,2016,6,19,6,34,51,2,20,500,83,20.8,997.9,13.5,0,"NNW",1.6,"Changping"
28952,2016,6,19,7,38,52,2,39,500,57,22.4,998.1,14.8,0,"WNW",1.1,"Changping"
28953,2016,6,19,8,43,79,4,77,600,21,24.7,998,14.5,0,"WSW",1.4,"Changping"
28954,2016,6,19,9,43,81,4,63,600,50,27.7,997.7,15,0,"WNW",0.9,"Changping"
28955,2016,6,19,10,39,84,4,50,600,74,29.1,997.2,14.5,0,"SW",1.5,"Changping"
28956,2016,6,19,11,36,59,4,44,500,101,31.2,996.3,14.4,0,"S",1.8,"Changping"
28957,2016,6,19,12,32,62,3,34,500,139,32.5,995.8,15.9,0,"E",1.9,"Changping"
28958,2016,6,19,13,46,84,4,25,600,225,33.6,995.1,15.1,0,"SSE",2.6,"Changping"
28959,2016,6,19,14,42,61,3,19,500,216,34.6,994.6,14,0,"S",2.5,"Changping"
28960,2016,6,19,15,34,47,2,19,500,225,35.3,993.8,11,0,"SSE",3.3,"Changping"
28961,2016,6,19,16,23,52,2,16,400,171,35,993.7,11.4,0,"S",3.3,"Changping"
28962,2016,6,19,17,21,62,2,19,400,167,34.2,993.2,10.1,0,"S",3.2,"Changping"
28963,2016,6,19,18,20,58,2,25,400,139,33.3,993.5,10.6,0,"S",3,"Changping"
28964,2016,6,19,19,28,58,2,28,400,137,32.6,993.6,11.2,0,"S",2.3,"Changping"
28965,2016,6,19,20,32,49,2,35,500,122,30.9,993.7,10.8,0,"NE",1,"Changping"
28966,2016,6,19,21,41,77,2,54,600,82,28.3,994,13,0,"N",1.3,"Changping"
28967,2016,6,19,22,40,86,2,41,600,82,28,994.2,13.1,0,"NE",0.9,"Changping"
28968,2016,6,19,23,37,58,2,29,500,80,26.1,994.1,12.9,0,"N",0.8,"Changping"
28969,2016,6,20,0,33,90,2,38,600,67,24.8,994.2,13.7,0,"N",1.5,"Changping"
28970,2016,6,20,1,41,70,2,25,600,66,25.1,993.9,14.8,0,"NNW",0.9,"Changping"
28971,2016,6,20,2,47,82,18,16,500,44,24.8,993.5,14.9,0,"NNE",0.7,"Changping"
28972,2016,6,20,3,68,104,2,17,600,57,23.8,993.6,15,0,"NNE",0.7,"Changping"
28973,2016,6,20,4,73,95,3,19,500,58,24.5,994.1,16.5,0,"NNW",1.3,"Changping"
28974,2016,6,20,5,101,132,2,29,900,64,23.1,994.2,17.1,0,"NW",1.2,"Changping"
28975,2016,6,20,6,134,157,2,31,1400,86,23.8,994.3,18.2,0,"E",0.5,"Changping"
28976,2016,6,20,7,162,176,3,34,1500,82,25.3,994.5,19.2,0,"ESE",1.7,"Changping"
28977,2016,6,20,8,150,150,6,29,1300,99,26.3,994.9,18.9,0,"E",1.5,"Changping"
28978,2016,6,20,9,140,140,6,34,1200,109,27.2,994.9,19.3,0,"ENE",1.3,"Changping"
28979,2016,6,20,10,144,144,6,38,1200,130,28.4,994.2,19.6,0,"SSE",2,"Changping"
28980,2016,6,20,11,130,130,6,35,1100,166,29.6,994.1,19.6,0,"SSE",1.5,"Changping"
28981,2016,6,20,12,112,112,5,28,1000,214,30.7,993.3,20,0,"E",1.9,"Changping"
28982,2016,6,20,13,84,84,5,19,900,233,31.9,992.4,18.8,0,"E",1.8,"Changping"
28983,2016,6,20,14,67,67,4,16,800,234,32.9,991.9,19,0,"SSE",3.1,"Changping"
28984,2016,6,20,15,70,70,4,18,700,237,33,991.3,18.8,0,"SSE",2.8,"Changping"
28985,2016,6,20,16,56,78,3,15,600,227,32.7,991.2,18.9,0,"S",2.6,"Changping"
28986,2016,6,20,17,51,80,2,17,600,203,31.1,991.3,18.1,0,"N",2.6,"Changping"
28987,2016,6,20,18,36,51,2,15,500,149,29.8,991.7,17.9,0,"NNE",1.2,"Changping"
28988,2016,6,20,19,44,60,2,17,600,133,27.1,992.9,19.4,0,"ENE",2.2,"Changping"
28989,2016,6,20,20,19,27,2,20,700,175,26.8,993.1,19.2,0,"N",1.2,"Changping"
28990,2016,6,20,21,34,43,2,14,600,133,25.9,993.3,20,0,"N",1,"Changping"
28991,2016,6,20,22,40,46,2,19,600,103,25.4,993.7,20.4,0,"N",1.5,"Changping"
28992,2016,6,20,23,55,63,2,44,700,51,24.5,993.6,20.2,0,"NNW",1.3,"Changping"
28993,2016,6,21,0,48,48,2,17,600,78,23.7,993.8,20,0,"NNW",1.6,"Changping"
28994,2016,6,21,1,54,54,2,16,600,75,23.7,993.5,19.8,0,"N",1.2,"Changping"
28995,2016,6,21,2,54,54,2,17,600,71,23.3,993.1,19.5,0,"NNE",0.8,"Changping"
28996,2016,6,21,3,46,46,2,13,500,72,22.8,993.2,18.8,0,"N",1.3,"Changping"
28997,2016,6,21,4,46,46,2,18,500,57,21.7,993.3,18.7,0,"NNW",2,"Changping"
28998,2016,6,21,5,45,45,2,21,500,47,22.1,993.5,18.1,0,"NNE",1.6,"Changping"
28999,2016,6,21,6,35,38,2,20,600,47,22.3,993.6,18.3,0,"NE",0.6,"Changping"
29000,2016,6,21,7,36,54,2,28,600,38,23.2,994.2,18.5,0,"NNW",1.2,"Changping"
29001,2016,6,21,8,55,82,2,35,700,55,26,994.3,20.3,0,"NW",0.8,"Changping"
29002,2016,6,21,9,94,94,3,24,800,107,28.4,994.2,20.4,0,"S",1.5,"Changping"
29003,2016,6,21,10,93,93,3,21,800,133,29.7,994.1,20.6,0,"SE",1.8,"Changping"
29004,2016,6,21,11,101,104,4,20,800,163,30.5,993.5,21.6,0,"SSW",2,"Changping"
29005,2016,6,21,12,99,99,4,18,700,182,32.2,993.1,20.5,0,"SSE",2.2,"Changping"
29006,2016,6,21,13,72,78,5,15,600,195,32.6,992.6,20.5,0,"S",2.6,"Changping"
29007,2016,6,21,14,90,105,4,21,800,242,33.7,992.2,20.8,0,"S",2.7,"Changping"
29008,2016,6,21,15,102,102,3,22,800,274,33.9,991,19.2,0,"S",3.3,"Changping"
29009,2016,6,21,16,68,82,2,17,600,218,34.1,990.5,19,0,"SSE",3.5,"Changping"
29010,2016,6,21,17,58,82,2,16,500,186,33.5,989.7,19.6,0,"S",2.9,"Changping"
29011,2016,6,21,18,69,107,2,25,600,178,32.9,990.1,19.7,0,"SSE",2.4,"Changping"
29012,2016,6,21,19,60,158,2,20,400,153,23.2,992.1,17,0.5,"E",2.6,"Changping"
29013,2016,6,21,20,25,25,2,15,300,90,23.1,991.7,18.2,0.1,"NNW",1.7,"Changping"
29014,2016,6,21,21,20,27,2,21,300,78,22.2,992.1,18,0,"NE",1.5,"Changping"
29015,2016,6,21,22,31,50,2,16,300,80,23,993.7,19,0,"ENE",1.4,"Changping"
29016,2016,6,21,23,34,37,2,14,400,113,22.9,994.7,18.7,0,"WNW",1.6,"Changping"
